"site_code","date","GRD","UND","CAN"
"TER-NFBF-T-01",2024-07-14,0.0108922102347568,0,0.236429909727203
"TER-NFBF-T-01",2024-07-15,0.00609636319549014,0,0
"TER-NFBF-T-01",2024-07-16,0.011727274159627,0,0.158880104412358
"TER-NFBF-T-01",2024-07-17,0,0,0
"TER-NFBF-T-01",2024-07-18,0,0.00489499703149874,0.00979891379945433
"TER-NFBF-T-01",2024-07-19,0.0170352834527517,0.0142162899379676,0.257300466742446
"TER-NFBF-T-01",2024-07-20,0.0402281806262028,0.0133078835177533,0.259368313323738
"TER-NFBF-T-01",2024-07-21,0.0361642303652653,NA,0.267435376151041
"TER-NFBF-T-01",2024-07-22,0.0439633625251355,NA,0.218551171831691
"TER-NFBF-T-01",2024-07-23,0.0346826176112689,NA,0.160816695546312
"TER-NFBF-T-01",2024-07-24,0.0330291259347227,NA,0.105150388775571
"TER-NFBF-T-01",2024-07-25,0.0342660848674223,NA,0.164573765800181
"TER-NFBF-T-01",2024-07-26,0.0462587505019545,NA,0.140988429515956
"TER-NFBF-T-01",2024-07-27,0.0378953712294604,NA,0.0863013963517321
"TER-NFBF-T-01",2024-07-28,0.0232972072171446,NA,0.0798487761821432
"TER-NFBF-T-01",2024-07-29,0.0171661866170644,NA,0.139988455417415
"TER-NFBF-T-01",2024-07-30,0.0102254308706901,NA,0.0312803059967076
"TER-NFBF-T-01",2024-07-31,0.0026933093255261,NA,0
"TER-NFBF-T-01",2024-08-01,0.0111414917208289,NA,0.135500957898713
"TER-NFBF-T-01",2024-08-02,0.0156584427486056,NA,0.0949249571979195
"TER-NFBF-T-01",2024-08-03,0.029661293928424,NA,0.171933661098245
"TER-NFBF-T-01",2024-08-04,0.0549658755503911,NA,0.405851154471816
"TER-NFBF-T-01",2024-08-05,0.0391593313289002,NA,0.350694833963586
"TER-NFBF-T-01",2024-08-06,0.0157545488259905,NA,0.0190540234912756
"TER-NFBF-T-01",2024-08-07,0.0108315394719677,NA,0.125220077844602
"TER-NFBF-T-01",2024-08-08,0.0182164387968536,NA,0.3301980924377
"TER-NFBF-T-01",2024-08-09,0.0290477754646225,NA,0.178699682084183
"TER-NFBF-T-01",2024-08-10,0.0528826041408142,NA,0.177866430188084
"TER-NFBF-T-01",2024-08-11,0.00713319845308519,NA,0.0681754491103397
"TER-NFBF-T-01",2024-08-12,0.0166231810229237,NA,0.307686030859984
"TER-NFBF-T-01",2024-08-13,0.020827318019006,NA,0.103273837661602
"TER-NFBF-T-01",2024-08-14,0.0415307076900528,NA,0.236452079670581
"TER-NFBF-T-01",2024-08-15,0.0463297435032759,NA,0.251921256274201
"TER-NFBF-T-01",2024-08-16,0.0380690291436244,NA,0.215708176589829
"TER-NFBF-T-01",2024-08-17,0.0274850633943244,NA,0.115642820410796
"TER-NFBF-T-01",2024-08-18,0.0317305607340343,NA,NA
"TER-NFBF-T-01",2024-08-19,NA,NA,NA
"TER-NFBF-T-01",2024-08-20,0.0119367312558175,NA,NA
"TER-NFBF-T-01",2024-08-21,0.0655940608219613,NA,NA
"TER-NFBF-T-01",2024-08-22,0.0303765985201679,NA,NA
"TER-NFBF-T-01",2024-08-23,0.0220498068642643,NA,NA
"TER-NFBF-T-01",2024-08-24,0.0189290513736141,NA,NA
"TER-NFBF-T-01",2024-08-25,0.0131239777387924,NA,NA
"TER-NFBF-T-01",2024-08-26,0.0161382145256481,NA,NA
"TER-NFBF-T-01",2024-08-27,0.0136003120871752,NA,NA
"TER-NFBF-T-01",2024-08-28,0.0610520932137483,NA,NA
"TER-NFBF-T-01",2024-08-29,0.0259332808991005,NA,NA
"TER-NFBF-T-01",2024-08-30,0.0546674940808929,NA,NA
"TER-NFBF-T-01",2024-08-31,0.0491531774330926,NA,NA
"TER-NFBF-T-01",2024-09-01,0,NA,NA
"TER-NFBF-T-01",2024-09-02,0.00593226053937466,NA,NA
"TER-NFBF-T-01",2024-09-03,0.0288596449188813,NA,NA
"TER-NFBF-T-01",2024-09-04,0.0237265916402435,NA,NA
"TER-NFBF-T-01",2024-09-05,0.0163983490078128,NA,NA
"TER-NFBF-T-01",2024-09-06,0.0195462478559831,NA,NA
"TER-NFBF-T-01",2024-09-07,0.0181776873514659,NA,NA
"TER-NFBF-T-01",2024-09-08,0.00197791070259177,NA,NA
"TER-NFBF-T-01",2024-09-09,0,NA,NA
"TER-NFBF-T-01",2024-09-10,0,NA,NA
"TER-NFBF-T-01",2024-09-11,0.00191607253879479,NA,NA
"TER-NFBF-T-01",2024-09-12,NA,NA,NA
"TER-NFBF-T-01",2024-09-13,0.0392262295435425,NA,NA
"TER-NFBF-T-01",2024-09-14,0.020308411663252,NA,NA
"TER-NFBF-T-01",2024-09-15,0.0488676883783764,NA,NA
"TER-NFBF-T-01",2024-09-16,0.00987397349939051,NA,NA
"TER-NFBF-T-01",2024-09-17,0.0201781368939048,NA,NA
"TER-NFBF-T-01",2024-09-18,0.0279008132477492,NA,NA
"TER-NFBF-T-01",2024-09-19,0.0159644151707736,NA,NA
"TER-NFBF-T-01",2024-09-20,0.0158267073111961,NA,NA
"TER-NFBF-T-01",2024-09-21,0.0164441178362238,NA,NA
"TER-NFBF-T-01",2024-09-22,0.0233308324438586,NA,NA
"TER-NFBF-T-01",2024-09-23,0.0314386644223102,NA,NA
"TER-NFBF-T-01",2024-09-24,0.028467653437475,NA,NA
"TER-NFBF-T-01",2024-09-25,0.0107209571346952,NA,NA
"TER-NFBF-T-01",2024-09-26,0.0178620097320544,NA,NA
"TER-NFBF-T-01",2024-09-27,0.0106255496309631,NA,NA
"TER-NFBF-T-01",2024-09-28,0.0120937001379403,NA,NA
"TER-NFBF-T-01",2024-09-29,0,NA,NA
"TER-NFBF-T-01",2024-09-30,0.0116730584807125,NA,NA
"TER-NFBF-T-01",2024-10-01,0.0118978446564469,NA,NA
"TER-NFBF-T-01",2024-10-02,0.00818311864380751,NA,NA
"TER-NFBF-T-01",2024-10-03,0.0137160271633116,NA,NA
"TER-NFBF-T-01",2024-10-04,0.00682503840174999,NA,NA
"TER-NFBF-T-01",2024-10-05,0.00204149230502055,NA,NA
"TER-NFBF-T-01",2024-10-06,0.0189236272863154,NA,NA
"TER-NFBF-T-01",2024-10-07,0.0200379931913917,NA,NA
"TER-NFBF-T-01",2024-10-08,0.017991167513471,NA,NA
"TER-NFBF-T-01",2024-10-09,0.0124430040741393,NA,NA
"TER-NFBF-T-01",2024-10-10,0.00545192245418408,NA,NA
"TER-NFBF-T-01",2024-10-11,0.0153869110554523,NA,NA
"TER-NFBF-T-01",2024-10-12,0.0385968134917624,NA,NA
"TER-NFBF-T-01",2024-10-13,0.00822018425375939,NA,NA
"TER-NFBF-T-01",2024-10-14,0,NA,NA
"TER-NFBF-T-01",2024-10-15,0.0097488747184713,NA,NA
"TER-NFBF-T-01",2024-10-16,0.0169098988220288,NA,NA
"TER-NFBF-T-01",2024-10-17,0.0221211014957813,NA,NA
"TER-NFBF-T-01",2024-10-18,0.0224746330396878,NA,NA
"TER-NFBF-T-01",2024-10-19,0.00191607253879479,NA,NA
"TER-NFBF-T-01",2024-10-20,0.00859157964741243,NA,NA
"TER-NFBF-T-01",2024-10-21,0.0143294334662923,NA,NA
"TER-NFBF-T-01",2024-10-22,0.0168059842166483,NA,NA
"TER-NFBF-T-01",2024-10-23,0,NA,NA
"TER-NFBF-T-01",2024-10-24,0,NA,NA
"TER-NFBF-T-01",2024-10-25,0.002046204441595,NA,NA
"TER-NFBF-T-01",2024-10-26,0.017784708443013,NA,NA
"TER-NFBF-T-01",2024-10-27,0.00758666072559472,NA,NA
"TER-NFBF-T-01",2024-10-28,0.0193981888899591,NA,NA
"TER-NFBF-T-01",2024-10-29,0.00453329312477792,NA,NA
"TER-NFBF-T-01",2024-10-30,0.00422100378927285,NA,NA
"TER-NFBF-T-01",2024-10-31,0.00421972285385516,NA,NA
"TER-NFBF-T-01",2024-11-01,0,NA,NA
"TER-NFBF-T-01",2024-11-02,0,NA,NA
"TER-NFBF-T-01",2024-11-03,0,NA,NA
"TER-NFBF-T-01",2024-11-04,0,NA,NA
"TER-NFBF-T-01",2024-11-05,0,NA,NA
"TER-NFBF-T-01",2024-11-06,0,NA,NA
"TER-NFBF-T-01",2024-11-07,0,NA,NA
"TER-NFBF-T-01",2024-11-08,0,NA,NA
"TER-NFBF-T-01",2024-11-09,0,NA,NA
"TER-NFBF-T-01",2024-11-10,0,NA,NA
"TER-NFBF-T-01",2024-11-11,0,NA,NA
"TER-NFBF-T-01",2024-11-12,0,NA,NA
"TER-NFBF-T-01",2024-11-13,0,NA,NA
"TER-NFBF-T-01",2024-11-14,0,NA,NA
"TER-NFBF-T-01",2024-11-15,0,NA,NA
"TER-NFBF-T-01",2024-11-16,0,NA,NA
"TER-NFBF-T-01",2024-11-17,0.00157942877147918,NA,NA
"TER-NFBF-T-01",2024-11-18,0,NA,NA
"TER-NFBF-T-01",2024-11-19,0,NA,NA
"TER-NFBF-T-01",2024-11-20,0,NA,NA
"TER-NFBF-T-01",2024-11-21,0,NA,NA
"TER-NFBF-T-01",2024-11-22,0,NA,NA
"TER-NFBF-T-01",2024-11-23,0,NA,NA
"TER-NFBF-T-01",2024-11-24,0.00874778781655423,NA,NA
"TER-NFBF-T-01",2024-11-25,0.00734936871256324,NA,NA
"TER-NFBF-T-01",2024-11-26,0,NA,NA
"TER-NFBF-T-01",2024-11-27,0.00133980901554246,NA,NA
"TER-NFBF-T-01",2024-11-28,0,NA,NA
"TER-NFBF-T-01",2024-11-29,0.00784582491542221,NA,NA
"TER-NFBF-T-01",2024-11-30,0.00133980901554246,NA,NA
"TER-NFBF-T-01",2024-12-01,0,NA,NA
"TER-NFBF-T-01",2024-12-02,0.00308713477806605,NA,NA
"TER-NFBF-T-01",2024-12-03,0.00229390175766944,NA,NA
"TER-NFBF-T-01",2024-12-04,0.00530986011605245,NA,NA
"TER-NFBF-T-01",2024-12-05,0.00874026151087269,NA,NA
"TER-NFBF-T-01",2024-12-06,0.00152869679052884,NA,NA
"TER-NFBF-T-01",2024-12-07,0.00253186665096668,NA,NA
"TER-NFBF-T-01",2024-12-08,0.00480490034446497,NA,NA
"TER-NFBF-T-01",2024-12-09,0.00824828001198911,NA,NA
"TER-NFBF-T-01",2024-12-10,0.00552892910150043,NA,NA
"TER-NFBF-T-01",2024-12-11,0,NA,NA
"TER-NFBF-T-01",2024-12-12,0,NA,NA
"TER-NFBF-T-01",2024-12-13,0,NA,NA
"TER-NFBF-T-01",2024-12-14,0,NA,NA
"TER-NFBF-T-01",2024-12-15,0,NA,NA
"TER-NFBF-T-01",2024-12-16,0,NA,NA
"TER-NFBF-T-01",2024-12-17,0.00410349398349395,NA,NA
"TER-NFBF-T-01",2024-12-18,NA,NA,NA
"TER-NFBF-T-01",2024-12-19,NA,NA,NA
"TER-NFBF-T-01",2024-12-20,NA,NA,NA
"TER-NFBF-T-01",2024-12-21,NA,NA,NA
"TER-NFBF-T-01",2024-12-22,NA,NA,NA
"TER-NFBF-T-01",2024-12-23,NA,NA,NA
"TER-NFBF-T-01",2024-12-24,NA,NA,NA
"TER-NFBF-T-01",2024-12-25,NA,NA,NA
"TER-NFBF-T-01",2024-12-26,NA,NA,NA
"TER-NFBF-T-01",2024-12-27,NA,NA,NA
"TER-NFBF-T-01",2024-12-28,NA,NA,NA
"TER-NFBF-T-01",2024-12-29,NA,NA,NA
"TER-NFBF-T-01",2024-12-30,NA,NA,NA
"TER-NFBF-T-01",2024-12-31,NA,NA,NA
"TER-NFBF-T-01",2025-01-01,NA,NA,NA
"TER-NFBF-T-01",2025-01-02,NA,NA,NA
"TER-NFBF-T-01",2025-01-03,NA,NA,NA
"TER-NFBF-T-01",2025-01-04,NA,NA,NA
"TER-NFBF-T-01",2025-01-05,NA,NA,NA
"TER-NFBF-T-01",2025-01-06,NA,NA,NA
"TER-NFBF-T-01",2025-01-07,NA,NA,NA
"TER-NFBF-T-01",2025-01-08,NA,NA,NA
"TER-NFBF-T-01",2025-01-09,NA,NA,NA
"TER-NFBF-T-01",2025-01-10,NA,NA,NA
"TER-NFBF-T-01",2025-01-11,NA,NA,NA
"TER-NFBF-T-01",2025-01-12,NA,NA,NA
"TER-NFBF-T-01",2025-01-13,NA,NA,NA
"TER-NFBF-T-01",2025-01-14,NA,NA,NA
"TER-NFBF-T-01",2025-01-15,NA,NA,NA
"TER-NFBF-T-01",2025-01-16,NA,NA,NA
"TER-NFBF-T-01",2025-01-17,NA,NA,NA
"TER-NFBF-T-01",2025-01-18,NA,NA,NA
"TER-NFBF-T-01",2025-01-19,NA,NA,NA
"TER-NFBF-T-01",2025-01-20,NA,NA,NA
"TER-NFBF-T-01",2025-01-21,NA,NA,NA
"TER-NFBF-T-01",2025-01-22,NA,NA,NA
"TER-NFBF-T-01",2025-01-23,NA,NA,NA
"TER-NFBF-T-01",2025-01-24,NA,NA,NA
"TER-NFBF-T-01",2025-01-25,NA,NA,NA
"TER-NFBF-T-01",2025-01-26,NA,NA,NA
"TER-NFBF-T-01",2025-01-27,NA,NA,NA
"TER-NFBF-T-01",2025-01-28,NA,NA,NA
"TER-NFBF-T-01",2025-01-29,NA,NA,NA
"TER-NFBF-T-01",2025-01-30,NA,NA,NA
"TER-NFBF-T-01",2025-01-31,NA,NA,NA
"TER-NFBF-T-01",2025-02-01,NA,NA,NA
"TER-NFBF-T-01",2025-02-02,NA,NA,NA
"TER-NFBF-T-01",2025-02-03,NA,NA,NA
"TER-NFBF-T-01",2025-02-04,NA,NA,NA
"TER-NFBF-T-01",2025-02-05,NA,NA,NA
"TER-NFBF-T-01",2025-02-06,NA,NA,NA
"TER-NFBF-T-01",2025-02-07,NA,NA,NA
"TER-NFBF-T-01",2025-02-08,NA,NA,NA
"TER-NFBF-T-01",2025-02-09,NA,NA,NA
"TER-NFBF-T-01",2025-02-10,NA,NA,NA
"TER-NFBF-T-01",2025-02-11,NA,NA,NA
"TER-NFBF-T-01",2025-02-12,NA,NA,NA
"TER-NFBF-T-01",2025-02-13,NA,NA,NA
"TER-NFBF-T-01",2025-02-14,NA,NA,NA
"TER-NFBF-T-01",2025-02-15,NA,NA,NA
"TER-NFBF-T-01",2025-02-16,NA,NA,NA
"TER-NFBF-T-01",2025-02-17,NA,NA,NA
"TER-NFBF-T-01",2025-02-18,NA,NA,NA
"TER-NFBF-T-01",2025-02-19,NA,NA,NA
"TER-NFBF-T-01",2025-02-20,NA,NA,NA
"TER-NFBF-T-01",2025-02-21,NA,NA,NA
"TER-NFBF-T-01",2025-02-22,NA,NA,NA
"TER-NFBF-T-01",2025-02-23,NA,NA,NA
"TER-NFBF-T-01",2025-02-24,NA,NA,NA
"TER-NFBF-T-01",2025-02-25,NA,NA,NA
"TER-NFBF-T-01",2025-02-26,NA,NA,NA
"TER-NFBF-T-01",2025-02-27,NA,NA,NA
"TER-NFBF-T-01",2025-02-28,NA,NA,NA
"TER-NFBF-T-01",2025-03-01,NA,NA,NA
"TER-NFBF-T-01",2025-03-02,NA,NA,NA
"TER-NFBF-T-01",2025-03-03,NA,NA,NA
"TER-NFBF-T-01",2025-03-04,NA,NA,NA
"TER-NFBF-T-01",2025-03-05,NA,NA,NA
"TER-NFBF-T-01",2025-03-06,NA,NA,NA
"TER-NFBF-T-01",2025-03-07,NA,NA,NA
"TER-NFBF-T-01",2025-03-08,NA,NA,NA
"TER-NFBF-T-01",2025-03-09,NA,NA,NA
"TER-NFBF-T-01",2025-03-10,NA,NA,NA
"TER-NFBF-T-01",2025-03-11,NA,NA,NA
"TER-NFBF-T-01",2025-03-12,NA,NA,NA
"TER-NFBF-T-01",2025-03-13,NA,NA,NA
"TER-NFBF-T-01",2025-03-14,NA,NA,NA
"TER-NFBF-T-01",2025-03-15,NA,NA,NA
"TER-NFBF-T-01",2025-03-16,NA,NA,NA
"TER-NFBF-T-01",2025-03-17,NA,NA,NA
"TER-NFBF-T-01",2025-03-18,NA,NA,NA
"TER-NFBF-T-01",2025-03-19,NA,NA,NA
"TER-NFBF-T-01",2025-03-20,NA,NA,NA
"TER-NFBF-T-01",2025-03-21,NA,NA,NA
"TER-NFBF-T-01",2025-03-22,NA,NA,NA
"TER-NFBF-T-01",2025-03-23,NA,NA,NA
"TER-NFBF-T-01",2025-03-24,NA,NA,NA
"TER-NFBF-T-01",2025-03-25,NA,NA,NA
"TER-NFBF-T-01",2025-03-26,NA,NA,NA
"TER-NFBF-T-01",2025-03-27,NA,NA,NA
"TER-NFBF-T-01",2025-03-28,NA,NA,NA
"TER-NFBF-T-01",2025-03-29,NA,NA,NA
"TER-NFBF-T-01",2025-03-30,NA,NA,NA
"TER-NFBF-T-01",2025-03-31,NA,NA,NA
"TER-NFBF-T-01",2025-04-01,NA,NA,NA
"TER-NFBF-T-01",2025-04-02,NA,NA,NA
"TER-NFBF-T-01",2025-04-03,NA,NA,NA
"TER-NFBF-T-01",2025-04-04,NA,NA,NA
"TER-NFBF-T-01",2025-04-05,NA,NA,NA
"TER-NFBF-T-01",2025-04-06,NA,NA,NA
"TER-NFBF-T-01",2025-04-07,NA,NA,NA
"TER-NFBF-T-01",2025-04-08,NA,NA,NA
"TER-NFBF-T-01",2025-04-09,NA,NA,NA
"TER-NFBF-T-01",2025-04-10,NA,NA,NA
"TER-NFBF-T-01",2025-04-11,NA,NA,NA
"TER-NFBF-T-01",2025-04-12,NA,NA,NA
"TER-NFBF-T-01",2025-04-13,NA,NA,NA
"TER-NFBF-T-01",2025-04-14,NA,NA,NA
"TER-NFBF-T-01",2025-04-15,NA,NA,NA
"TER-NFBF-T-01",2025-04-16,NA,NA,NA
"TER-NFBF-T-01",2025-04-17,NA,NA,NA
"TER-NFBF-T-01",2025-04-18,NA,NA,NA
"TER-NFBF-T-01",2025-04-19,NA,NA,NA
"TER-NFBF-T-01",2025-04-20,NA,NA,NA
"TER-NFBF-T-01",2025-04-21,NA,NA,NA
"TER-NFBF-T-01",2025-04-22,NA,NA,NA
"TER-NFBF-T-01",2025-04-23,NA,NA,NA
"TER-NFBF-T-01",2025-04-24,NA,NA,NA
"TER-NFBF-T-01",2025-04-25,NA,NA,NA
"TER-NFBF-T-01",2025-04-26,NA,NA,NA
"TER-NFBF-T-01",2025-04-27,NA,NA,NA
"TER-NFBF-T-01",2025-04-28,NA,NA,NA
"TER-NFBF-T-01",2025-04-29,NA,NA,NA
"TER-NFBF-T-01",2025-04-30,NA,NA,NA
"TER-NFBF-T-01",2025-05-01,NA,NA,NA
"TER-NFBF-T-01",2025-05-02,NA,NA,NA
"TER-NFBF-T-01",2025-05-03,NA,NA,NA
"TER-NFBF-T-01",2025-05-04,NA,NA,NA
"TER-NFBF-T-01",2025-05-05,NA,NA,NA
"TER-NFBF-T-01",2025-05-06,NA,NA,NA
"TER-NFBF-T-01",2025-05-07,NA,NA,NA
"TER-NFBF-T-01",2025-05-08,NA,NA,NA
"TER-NFBF-T-01",2025-05-09,NA,NA,NA
"TER-NFBF-T-01",2025-05-10,NA,NA,NA
"TER-NFBF-T-01",2025-05-11,NA,NA,NA
"TER-NFBF-T-01",2025-05-12,NA,NA,NA
"TER-NFBF-T-01",2025-05-13,NA,NA,NA
"TER-NFBF-T-01",2025-05-14,NA,NA,NA
"TER-NFBF-T-01",2025-05-15,NA,NA,NA
"TER-NFBF-T-01",2025-05-16,NA,NA,NA
"TER-NFBF-T-01",2025-05-17,NA,NA,NA
"TER-NFBF-T-01",2025-05-18,NA,NA,NA
"TER-NFBF-T-01",2025-05-19,NA,NA,NA
"TER-NFBF-T-01",2025-05-20,NA,NA,NA
"TER-NFBF-T-01",2025-05-21,NA,NA,NA
"TER-NFBF-T-01",2025-05-22,NA,NA,NA
"TER-NFBF-T-01",2025-05-23,NA,NA,NA
"TER-NFBF-T-01",2025-05-24,NA,NA,NA
"TER-NFBF-T-01",2025-05-25,NA,NA,NA
"TER-NFBF-T-01",2025-05-26,NA,NA,NA
"TER-NFBF-T-01",2025-05-27,NA,NA,NA
"TER-NFBF-T-01",2025-05-28,NA,NA,NA
"TER-NFBF-T-01",2025-05-29,NA,NA,NA
"TER-NFBF-T-01",2025-05-30,NA,NA,NA
"TER-NFBF-T-01",2025-05-31,NA,NA,NA
"TER-NFBF-T-01",2025-06-01,NA,NA,NA
"TER-NFBF-T-01",2025-06-02,NA,NA,NA
"TER-NFBF-T-01",2025-06-03,NA,NA,NA
"TER-NFBF-T-01",2025-06-04,NA,NA,NA
"TER-NFBF-T-01",2025-06-05,NA,NA,NA
"TER-NFBF-T-01",2025-06-06,NA,NA,NA
"TER-NFBF-T-01",2025-06-07,NA,NA,NA
"TER-NFBF-T-01",2025-06-08,NA,NA,NA
"TER-NFBF-T-01",2025-06-09,NA,NA,NA
"TER-NFBF-T-01",2025-06-10,NA,NA,NA
"TER-NFBF-T-01",2025-06-11,NA,NA,NA
"TER-NFBF-T-01",2025-06-12,NA,NA,NA
"TER-NFBF-T-02",2023-08-09,NA,NA,NA
"TER-NFBF-T-02",2023-08-10,NA,NA,NA
"TER-NFBF-T-02",2023-08-11,0.0335728625937902,0.0874849177858522,0.187716886762801
"TER-NFBF-T-02",2023-08-12,0.00690232159384643,0.0243697270590801,0.0671364622006965
"TER-NFBF-T-02",2023-08-13,0.0305780942959418,0.0604423467229444,0.167264431762331
"TER-NFBF-T-02",2023-08-14,0.0739990519718108,0.244137323089504,0.407224456381916
"TER-NFBF-T-02",2023-08-15,0.100414202325549,0.216943585553102,0.340930553592186
"TER-NFBF-T-02",2023-08-16,0.276153093585626,0.278890720161253,0.421597878506949
"TER-NFBF-T-02",2023-08-17,0.0618819853084831,0.133555372694172,0.200905310448589
"TER-NFBF-T-02",2023-08-18,0.0228903423644738,0.059095785036466,0.146612898103806
"TER-NFBF-T-02",2023-08-19,0.0841199596544923,0.192223378610152,0.323018354386825
"TER-NFBF-T-02",2023-08-20,0.0270620227237835,0.0545236078981548,0.113668965663604
"TER-NFBF-T-02",2023-08-21,0.00617846887064609,0,0.0154758223810493
"TER-NFBF-T-02",2023-08-22,0.00968642990919401,0.00434810510251824,0.107451681543023
"TER-NFBF-T-02",2023-08-23,0.0123832828013578,0,0.0605818122530479
"TER-NFBF-T-02",2023-08-24,0.00526798727470074,0,0.0850114758648839
"TER-NFBF-T-02",2023-08-25,0.00367016046258426,0,0.0211462464842082
"TER-NFBF-T-02",2023-08-26,0.00638222789573299,0,0.076463432939777
"TER-NFBF-T-02",2023-08-27,0.00583823763617022,0.00765791728336885,0.0797200537540102
"TER-NFBF-T-02",2023-08-28,0.00372826917980121,0.0343735695351595,0.103890254926604
"TER-NFBF-T-02",2023-08-29,0.0105479300028501,0.0780926716293948,0.178876646785311
"TER-NFBF-T-02",2023-08-30,0.0173502044690132,0.179111819939319,0.247090233250282
"TER-NFBF-T-02",2023-08-31,0.0410893033702211,0.141325205676048,0.253781387411977
"TER-NFBF-T-02",2023-09-01,0.0741121281569433,0.214295449421479,0.35249002417584
"TER-NFBF-T-02",2023-09-02,0.0434466706724222,0.163422285496757,0.221775896891012
"TER-NFBF-T-02",2023-09-03,0.0723883092612392,0.176973855580589,0.278301076400571
"TER-NFBF-T-02",2023-09-04,0.015281346118466,0.0647979382740156,0.123272719315338
"TER-NFBF-T-02",2023-09-05,0.0518668517897283,0.0833713161376303,0.169868367173743
"TER-NFBF-T-02",2023-09-06,0.00575511895437155,0,0.010940636721854
"TER-NFBF-T-02",2023-09-07,0.00340660938531006,0,0.010173406652602
"TER-NFBF-T-02",2023-09-08,0.00627987233960592,0,0.0219066980639743
"TER-NFBF-T-02",2023-09-09,0.00647725025406131,0.045294609979096,0.127309202583174
"TER-NFBF-T-02",2023-09-10,0.00817334718825011,0.100546463272883,0.181625103464867
"TER-NFBF-T-02",2023-09-11,0.00951539059340127,0.143826932811609,0.200082446126688
"TER-NFBF-T-02",2023-09-12,0.047048224147812,0.132308289153651,0.202308921418972
"TER-NFBF-T-02",2023-09-13,0.0193780336165198,0,0.0310582817251178
"TER-NFBF-T-02",2023-09-14,0.00572945735701077,0,0.0107974000532218
"TER-NFBF-T-02",2023-09-15,0.00927021992303998,0.0272134371766336,0.068288719620749
"TER-NFBF-T-02",2023-09-16,0.00452671741128569,0.116620466848608,0.125817394173593
"TER-NFBF-T-02",2023-09-17,0.00380439565373714,0.0487320976697506,0.0892899060096981
"TER-NFBF-T-02",2023-09-18,0.0401398527826593,0.222076425649366,0.210794629660775
"TER-NFBF-T-02",2023-09-19,0.0300155643198364,0.0483822949700939,0.0889901710135959
"TER-NFBF-T-02",2023-09-20,0.010412914142199,0,0.0145097199875452
"TER-NFBF-T-02",2023-09-21,0.026476076971489,0.07758575090917,0.134668596192252
"TER-NFBF-T-02",2023-09-22,0.00838375072056557,0.082190901171723,0.125620899179279
"TER-NFBF-T-02",2023-09-23,0.00767948636861267,0.0189783452477659,0.100663994365481
"TER-NFBF-T-02",2023-09-24,0.0128577819139783,0.0618424082954506,0.130560310472021
"TER-NFBF-T-02",2023-09-25,0.00593285624764978,0.14330273047957,0.215560254781364
"TER-NFBF-T-02",2023-09-26,0.00368551573286546,0.00632057649461053,0.0274777006138103
"TER-NFBF-T-02",2023-09-27,0.00648385195414007,0,0.0332247904589122
"TER-NFBF-T-02",2023-09-28,0.00411766160581098,0,0.0150345763721653
"TER-NFBF-T-02",2023-09-29,0.00408442594739511,0,0.0075384622171446
"TER-NFBF-T-02",2023-09-30,0.00520538423876961,0,0.0148189955293209
"TER-NFBF-T-02",2023-10-01,0.00268657923139996,0.0241914718064629,0.118622323347417
"TER-NFBF-T-02",2023-10-02,0.00504963764792707,0.0285592551028957,0.0259144532934962
"TER-NFBF-T-02",2023-10-03,0.00408941244552988,0.0431471134281942,0.0866911453501113
"TER-NFBF-T-02",2023-10-04,0.00436924547615628,0,0.0101657673579866
"TER-NFBF-T-02",2023-10-05,0.00623386924300369,0,0.0249996362927783
"TER-NFBF-T-02",2023-10-06,0.00462348220010669,0,0.00679025444288906
"TER-NFBF-T-02",2023-10-07,0.00347115385376371,0,0.060295581161151
"TER-NFBF-T-02",2023-10-08,0.00249454700209056,0,0.0338766220186972
"TER-NFBF-T-02",2023-10-09,0.00371200162644671,0,0.0129138176248622
"TER-NFBF-T-02",2023-10-10,0.00285004506901678,0,0.010810959814232
"TER-NFBF-T-02",2023-10-11,0.00323337651101921,0,0.0379676253270317
"TER-NFBF-T-02",2023-10-12,0.00396859915616224,0,0.0187174710985195
"TER-NFBF-T-02",2023-10-13,0.00382869987784035,0,0.0222247883707788
"TER-NFBF-T-02",2023-10-14,0.00500808934428444,0,0.0294047656621346
"TER-NFBF-T-02",2023-10-15,0.0038206768898018,0,0.00852646292225487
"TER-NFBF-T-02",2023-10-16,0.000822508060280732,0,0.00755248257914972
"TER-NFBF-T-02",2023-10-17,0.0033193174147519,0,0.0543127897714214
"TER-NFBF-T-02",2023-10-18,0.0032163570453155,0,0.0666554947682736
"TER-NFBF-T-02",2023-10-19,0.0021126316276874,0,0.0438998082190797
"TER-NFBF-T-02",2023-10-20,0.0041187449957684,0,0.00829116029033606
"TER-NFBF-T-02",2023-10-21,0.00425303990474872,NA,0.0290380438047451
"TER-NFBF-T-02",2023-10-22,0.00472918242066799,NA,0.0185271579428696
"TER-NFBF-T-02",2023-10-23,0.00334268989485589,NA,0.0974705161079696
"TER-NFBF-T-02",2023-10-24,0.00259346366791181,NA,0.0272140389554606
"TER-NFBF-T-02",2023-10-25,0.000783615224501216,NA,0.00964789953222596
"TER-NFBF-T-02",2023-10-26,0.0028671282796021,NA,0.0235426132155227
"TER-NFBF-T-02",2023-10-27,0.00304568768522435,NA,0.0432091093130707
"TER-NFBF-T-02",2023-10-28,0.00639925834595973,NA,0.0115473251363793
