"effect" "component" "term" "estimate" "std.error" "statistic" "p.value" "conf.low" "conf.high" "response" "df" "p_adjusted_BH" "significant_BH"
"136" "fixed" "cond" "foliage_height_diversity" 0.319646655919734 0.433270459427123 0.737753172331148 0.460664454053234 -0.529547840122549 1.16884115196202 "GRD_vpd_kPA_mean" NA 0.654628434707227 FALSE
"137" "fixed" "cond" "energy_tot:canopy_openess" -0.0182534911038391 0.0267077443418269 -0.683453116452532 0.494320565919379 -0.0705997081221233 0.0340927259144451 "GRD_vpd_kPA_mean" NA 0.685571218388308 FALSE
"138" "fixed" "cond" "energy_tot:northness" -0.0133279842587601 0.0362822636260212 -0.367341585854125 0.713364237986409 -0.0844399142433491 0.057783945725829 "GRD_vpd_kPA_mean" NA 0.837082662133826 FALSE
"139" "fixed" "cond" "energy_tot:eastness" 0.0329737314474662 0.0296820615127056 1.110897618528 0.266612420691991 -0.0252020401043393 0.0911495029992717 "GRD_vpd_kPA_mean" NA 0.453451046216299 FALSE
"140" "fixed" "cond" "energy_tot:ENL0D" 0.111011319747365 0.0430379691800447 2.57938099455764 0.00989775554422315 0.0266584501867324 0.195364189307997 "GRD_vpd_kPA_mean" NA 0.0411301413601593 TRUE
"141" "fixed" "cond" "energy_tot:SSCI" 0.085089476032276 0.0351958770131086 2.41759783399018 0.0156233334699711 0.016106824682282 0.15407212738227 "GRD_vpd_kPA_mean" NA 0.0544296778953832 FALSE
"142" "fixed" "cond" "energy_tot:Elevation" -0.168570505071462 0.0366767234450277 -4.59611680754748 4.30437458440056e-06 -0.240455562094652 -0.0966854480482723 "GRD_vpd_kPA_mean" NA 3.09914970076841e-05 TRUE
"143" "fixed" "cond" "energy_tot:Slope_30" 0.0121369597470709 0.0400113331573211 0.303338049230938 0.761632252205843 -0.0662838122147117 0.0905577317088536 "GRD_vpd_kPA_mean" NA 0.87043685966382 FALSE
"144" "fixed" "cond" "energy_tot:foliage_height_diversity" -0.236948944141177 0.051410690592059 -4.6089430313503 4.04721199459352e-06 -0.337712046121944 -0.136185842160409 "GRD_vpd_kPA_mean" NA 3.01447514080069e-05 TRUE
"145" "fixed" NA "(Intercept)" 14.7090480067946 0.208185288515607 70.6536379764024 0 14.3015477069559 15.1165483066332 "UND_temperature_mean" 5911 0 TRUE
"146" "fixed" NA "energy_tot" -0.405158414083275 0.0247338552254184 -16.3807223091895 5.16081810846562e-59 -0.453572274122998 -0.356744554043551 "UND_temperature_mean" 5911 4.84668135403728e-58 TRUE
"147" "fixed" NA "canopy_openess" 0.0276363538734187 0.232563952277441 0.11883335144068 0.907760653842088 -0.489762567219727 0.545035274966565 "UND_temperature_mean" 10 0.95646976209703 FALSE
"148" "fixed" NA "northness" 0.582460325008069 0.250573330533745 2.32451044876713 0.0424453731914347 0.0249948639885045 1.13992578602763 "UND_temperature_mean" 10 0.120634218544077 FALSE
"149" "fixed" NA "eastness" -0.0629729337861381 0.252193164051697 -0.249701192428949 0.80787291837225 -0.624042135223473 0.498096267651197 "UND_temperature_mean" 10 0.899438660183465 FALSE
"150" "fixed" NA "ENL0D" 0.0608535334844171 0.354474299196586 0.171672625130627 0.8671192048555 -0.727766620944188 0.849473687913022 "UND_temperature_mean" 10 0.93648874124394 FALSE
"151" "fixed" NA "SSCI" 0.188867565297328 0.270435017345361 0.698384281559711 0.500854641397214 -0.412785377173192 0.790520507767848 "UND_temperature_mean" 10 0.689073901540116 FALSE
"152" "fixed" NA "Elevation" -1.34032295457975 0.308802133552124 -4.340394087185 0.00146546864463371 -2.02733351303692 -0.653312396122587 "UND_temperature_mean" 10 0.00732964260932298 TRUE
"153" "fixed" NA "Slope_30" -0.190860141205945 0.302071086900685 -0.631838495912375 0.541666611942036 -0.862895737975465 0.481175455563575 "UND_temperature_mean" 10 0.73584898226088 FALSE
"154" "fixed" NA "foliage_height_diversity" 0.244134688981333 0.416067621848106 0.586766852697948 0.570368609348274 -0.681515810753843 1.16978518871651 "UND_temperature_mean" 10 0.755825887234522 FALSE
"155" "fixed" NA "energy_tot:canopy_openess" 0.0336786878421067 0.0273362490865868 1.23201569225648 0.21799222818921 -0.0198290781421038 0.0871864538263173 "UND_temperature_mean" 5911 0.392386010740578 FALSE
"156" "fixed" NA "energy_tot:northness" 0.0368311340424575 0.0287371207108604 1.28165707389531 0.20001324007287 -0.0194186874010856 0.0930809554860007 "UND_temperature_mean" 5911 0.385737320590948 FALSE
"157" "fixed" NA "energy_tot:eastness" -0.0579672529620773 0.0290969383614393 -1.99221142245324 0.0463937865407837 -0.114921378737322 -0.00101312718683227 "UND_temperature_mean" 5911 0.126848834086193 FALSE
"158" "fixed" NA "energy_tot:ENL0D" 0.052224152489429 0.042086060703389 1.24088953959104 0.214695803228884 -0.0301547825349514 0.134603087513809 "UND_temperature_mean" 5911 0.392386010740578 FALSE
"159" "fixed" NA "energy_tot:SSCI" 0.0855361235702668 0.0318404461337908 2.68639840066472 0.00724288698605575 0.0232118765543986 0.147860370586135 "UND_temperature_mean" 5911 0.0319278283466947 TRUE
"160" "fixed" NA "energy_tot:Elevation" -0.0887277316687089 0.0347478713038882 -2.55347243843338 0.0106903568197624 -0.156742950592442 -0.0207125127449753 "UND_temperature_mean" 5911 0.0433592303640837 TRUE
"161" "fixed" NA "energy_tot:Slope_30" -0.00169391759654516 0.0355056028188218 -0.0477084590054391 0.961950204222693 -0.071192314422686 0.0678044792295957 "UND_temperature_mean" 5911 0.994168632115319 FALSE
"162" "fixed" NA "energy_tot:foliage_height_diversity" 0.00659077110314905 0.0497386292096031 0.132508096983834 0.894586929263737 -0.0907672432935202 0.103948785499818 "UND_temperature_mean" 5911 0.95646976209703 FALSE
"163" "fixed" "cond" "(Intercept)" -3.23985003464822 0.164380319371981 -19.7094764569514 1.78807227524423e-86 -3.56202954038449 -2.91767052891195 "UND_vpd_kPA_mean" NA 2.27190359678091e-85 TRUE
"164" "fixed" "cond" "energy_tot" 0.643229161475577 0.0231259090509183 27.8142217051587 2.91938800540623e-170 0.597903212626028 0.688555110325126 "UND_vpd_kPA_mean" NA 4.8506754551365e-169 TRUE
"165" "fixed" "cond" "canopy_openess" -0.229492625596031 0.179790257288361 -1.27644639402208 0.201797764938783 -0.581875054652409 0.122889803460347 "UND_vpd_kPA_mean" NA 0.385737320590948 FALSE
"166" "fixed" "cond" "northness" -0.101628951878289 0.205006243895462 -0.495735885635328 0.620080764992857 -0.503433806519228 0.30017590276265 "UND_vpd_kPA_mean" NA 0.793625367243293 FALSE
"167" "fixed" "cond" "eastness" 0.227180276568056 0.196623904431453 1.15540517428417 0.247924544009966 -0.158195494617237 0.612556047753349 "UND_vpd_kPA_mean" NA 0.435379687041891 FALSE
"168" "fixed" "cond" "ENL0D" -0.240524099412013 0.274790699401711 -0.875299272994663 0.381411089598055 -0.779103973525939 0.298055774701913 "UND_vpd_kPA_mean" NA 0.588462823951284 FALSE
"169" "fixed" "cond" "SSCI" 0.0807951839714341 0.210179828043693 0.384409791955096 0.700674744105236 -0.331149709271027 0.492740077213895 "UND_vpd_kPA_mean" NA 0.831570025971049 FALSE
"170" "fixed" "cond" "Elevation" -0.693845351643652 0.243129024325561 -2.85381539110099 0.00431976255724354 -1.17036948291811 -0.217321220369191 "UND_vpd_kPA_mean" NA 0.020184208227203 TRUE
"171" "fixed" "cond" "Slope_30" 0.534083327276638 0.237570345300516 2.24810603613446 0.0245694292794891 0.0684540066928812 0.999712647860394 "UND_vpd_kPA_mean" NA 0.076912996005357 FALSE
"172" "fixed" "cond" "foliage_height_diversity" 0.466761405119073 0.320577336160141 1.45600250694549 0.145391926589798 -0.161558628014593 1.09508143825274 "UND_vpd_kPA_mean" NA 0.301967847532658 FALSE
"173" "fixed" "cond" "energy_tot:canopy_openess" 0.137051750229547 0.0259218390049765 5.28711524684787 1.24260358615158e-07 0.0862458793667474 0.187857621092346 "UND_vpd_kPA_mean" NA 1.03231682541823e-06 TRUE
"174" "fixed" "cond" "energy_tot:northness" -0.0667211493120461 0.0264294294814088 -2.52450206535785 0.011586232411858 -0.118521879227548 -0.0149204193965438 "UND_vpd_kPA_mean" NA 0.043905722823883 TRUE
"175" "fixed" "cond" "energy_tot:eastness" -0.113951899412218 0.0277489802310303 -4.10652566196977 4.01654857423843e-05 -0.168338901272751 -0.0595648975516844 "UND_vpd_kPA_mean" NA 0.000262901361222879 TRUE
"176" "fixed" "cond" "energy_tot:ENL0D" 0.0653403701476109 0.0388921009465966 1.6800421822758 0.09294910884321 -0.0108867469908145 0.141567487286036 "UND_vpd_kPA_mean" NA 0.21822834250145 FALSE
"177" "fixed" "cond" "energy_tot:SSCI" 0.0594044065650042 0.0310467310784633 1.9133868366004 0.0556985483011418 -0.00144606818648423 0.120254881316493 "UND_vpd_kPA_mean" NA 0.14322483848865 FALSE
"178" "fixed" "cond" "energy_tot:Elevation" -0.0845964250934371 0.0327989312174362 -2.57924334584612 0.00990170069781612 -0.148881149011019 -0.0203117011758556 "UND_vpd_kPA_mean" NA 0.0411301413601593 TRUE
"179" "fixed" "cond" "energy_tot:Slope_30" -0.0235596736845029 0.0326945465541264 -0.720599493420086 0.471155965619472 -0.0876398074214587 0.0405204600524529 "UND_vpd_kPA_mean" NA 0.66516136322749 FALSE
"180" "fixed" "cond" "energy_tot:foliage_height_diversity" -0.202664867379717 0.0468422797486566 -4.32653723232864 1.51471726224652e-05 -0.294474048640833 -0.1108556861186 "UND_vpd_kPA_mean" NA 0.00010224341520164 TRUE
"181" "fixed" NA "(Intercept)" 14.8206828329034 0.204318746240163 72.5370682114633 0 14.4207374208668 15.2206282449399 "CAN_temperature_mean" 6067 0 TRUE
"182" "fixed" NA "energy_tot" -0.330382118901567 0.024500197462332 -13.4848757610838 7.4106522822819e-41 -0.378340232140634 -0.282424005662501 "CAN_temperature_mean" 6067 6.66958705405371e-40 TRUE
"183" "fixed" NA "canopy_openess" 0.240495896971594 0.252833917540562 0.951201086116191 0.363925938934157 -0.322020710114222 0.803012504057411 "CAN_temperature_mean" 10 0.573781042407138 FALSE
"184" "fixed" NA "northness" 0.390799826802066 0.252896981869855 1.54529256898439 0.153309936585948 -0.171857088723721 0.953456742327853 "CAN_temperature_mean" 10 0.312405153797781 FALSE
"185" "fixed" NA "eastness" -0.130600476164824 0.259777298419409 -0.502740143035788 0.626033349517125 -0.708565038539499 0.447364086209851 "CAN_temperature_mean" 10 0.793625367243293 FALSE
"186" "fixed" NA "ENL0D" -0.168525742822594 0.348240786782491 -0.483934533859913 0.638855024832931 -0.943307970362753 0.606256484717566 "CAN_temperature_mean" 10 0.795775279018228 FALSE
"187" "fixed" NA "SSCI" 0.0303004936696065 0.285340434966061 0.106190675966448 0.917531105016169 -0.604538118581653 0.665139105920865 "CAN_temperature_mean" 10 0.962071449919866 FALSE
"188" "fixed" NA "Elevation" -1.42108472390246 0.297564042695457 -4.77572730572448 0.000750543738381841 -2.0831189846378 -0.759050463167112 "CAN_temperature_mean" 10 0.00385993922596375 TRUE
"189" "fixed" NA "Slope_30" -0.56719408382259 0.295667242972678 -1.918352801345 0.0840374096617153 -1.22500825670438 0.0906200890592045 "CAN_temperature_mean" 10 0.203955960527309 FALSE
"190" "fixed" NA "foliage_height_diversity" 0.171209230033661 0.408445647123929 0.419172615106151 0.683951803283708 -0.737519558548523 1.07993801861585 "CAN_temperature_mean" 10 0.822296766050617 FALSE
"191" "fixed" NA "energy_tot:canopy_openess" 0.0462685938865408 0.0294798933470828 1.56949665121904 0.116584408019391 -0.0114370660612473 0.103974253834329 "CAN_temperature_mean" 6067 0.254365981133218 FALSE
"192" "fixed" NA "energy_tot:northness" 0.028205221405536 0.0298387149298208 0.945255902336052 0.344565888600517 -0.030202816803653 0.0866132596147251 "CAN_temperature_mean" 6067 0.559595728854975 FALSE
"193" "fixed" NA "energy_tot:eastness" 0.00113378549599243 0.0308392270491384 0.0367643940681744 0.970674073794408 -0.0592327133986283 0.0615002843906132 "CAN_temperature_mean" 6067 0.995327322621459 FALSE
"194" "fixed" NA "energy_tot:ENL0D" -0.0469819653380407 0.0405825759096224 -1.15768810345281 0.247036913707916 -0.126420662679112 0.0324567320030306 "CAN_temperature_mean" 6067 0.435379687041891 FALSE
"195" "fixed" NA "energy_tot:SSCI" 0.00398551882707871 0.0338935149249037 0.117589421926561 0.90639687935558 -0.0623596210166961 0.0703306586708535 "CAN_temperature_mean" 6067 0.95646976209703 FALSE
"196" "fixed" NA "energy_tot:Elevation" -0.133938466967198 0.0347906973935051 -3.84983564578393 0.000119412552833354 -0.202039804020871 -0.0658371299135255 "CAN_temperature_mean" 6067 0.000758620923882484 TRUE
"197" "fixed" NA "energy_tot:Slope_30" 0.00895835690178732 0.0350184104264821 0.255818490693475 0.798099667952667 -0.059588718903106 0.0775054327066807 "CAN_temperature_mean" 6067 0.89320999107656 FALSE
"198" "fixed" NA "energy_tot:foliage_height_diversity" 0.0501885538811707 0.0487287246993403 1.0299582882753 0.303070644217584 -0.0451958894776709 0.145572997240012 "CAN_temperature_mean" 6067 0.495933781446956 FALSE
"199" "fixed" "cond" "(Intercept)" -3.10726730844055 0.159823291369314 -19.4418928669189 3.41336583198416e-84 -3.42051520341506 -2.79401941346605 "CAN_vpd_kPA_mean" NA 4.09603899838099e-83 TRUE
"200" "fixed" "cond" "energy_tot" 0.74746718058581 0.0236070553713405 31.6628723416835 5.04323062863219e-220 0.70119820227694 0.79373615889468 "CAN_vpd_kPA_mean" NA 9.90307105258685e-219 TRUE
"201" "fixed" "cond" "canopy_openess" 0.0912790154086825 0.185987628871854 0.490780037158139 0.623582030772486 -0.273250038750153 0.455808069567518 "CAN_vpd_kPA_mean" NA 0.793625367243293 FALSE
"202" "fixed" "cond" "northness" -0.462505053614983 0.198796427709269 -2.32652597908538 0.0199905082046257 -0.852138892180371 -0.0728712150495956 "CAN_vpd_kPA_mean" NA 0.0654234813969568 FALSE
"203" "fixed" "cond" "eastness" 0.0401089346214987 0.196962504466514 0.203637411750711 0.838636855319102 -0.345930480437678 0.426148349680675 "CAN_vpd_kPA_mean" NA 0.915909124251441 FALSE
"204" "fixed" "cond" "ENL0D" 0.435139099027981 0.271335250496637 1.60369542192371 0.108781205519876 -0.0966682196815821 0.966946417737544 "CAN_vpd_kPA_mean" NA 0.242234437033951 FALSE
"205" "fixed" "cond" "SSCI" 0.168502290425322 0.212585380213531 0.792633483337706 0.427991394658041 -0.248157398432952 0.585161979283596 "CAN_vpd_kPA_mean" NA 0.617082563118535 FALSE
"206" "fixed" "cond" "Elevation" -0.554306870598217 0.234080170601547 -2.3680214738982 0.0178834978866264 -1.01309557447224 -0.0955181667241929 "CAN_vpd_kPA_mean" NA 0.060356805367364 FALSE
"207" "fixed" "cond" "Slope_30" 0.285821695058417 0.230935423481782 1.23766934820619 0.215838689043226 -0.166803417720381 0.738446807837215 "CAN_vpd_kPA_mean" NA 0.392386010740578 FALSE
"208" "fixed" "cond" "foliage_height_diversity" -0.359637912646349 0.315449872074975 -1.14007943728337 0.2542532078142 -0.977908300841067 0.258632475548368 "CAN_vpd_kPA_mean" NA 0.442892684579575 FALSE
"209" "fixed" "cond" "energy_tot:canopy_openess" 0.0656710994709824 0.0291819961713057 2.25039778243669 0.0244237056552239 0.00847543797823749 0.122866760963727 "CAN_vpd_kPA_mean" NA 0.076912996005357 FALSE
"210" "fixed" "cond" "energy_tot:northness" 0.0243305207041428 0.0285504611160944 0.852193616250464 0.394106639191067 -0.0316273548254135 0.0802883962336991 "CAN_vpd_kPA_mean" NA 0.597727085599343 FALSE
"211" "fixed" "cond" "energy_tot:eastness" 0.0505786193589474 0.0300776011528849 1.68160416456936 0.0926456225165411 -0.00837239564206748 0.109529634359962 "CAN_vpd_kPA_mean" NA 0.21822834250145 FALSE
"212" "fixed" "cond" "energy_tot:ENL0D" -0.139949275826028 0.0384307452278637 -3.64159672148537 0.00027095228960506 -0.215272152371676 -0.0646263992803807 "CAN_vpd_kPA_mean" NA 0.00159453703891821 TRUE
"213" "fixed" "cond" "energy_tot:SSCI" -0.0855351790583719 0.0338562337329502 -2.52642333855126 0.0115230534153715 -0.151892177827124 -0.0191781802896193 "CAN_vpd_kPA_mean" NA 0.043905722823883 TRUE
"214" "fixed" "cond" "energy_tot:Elevation" -0.0872364406311125 0.0327993318007828 -2.65970176346796 0.00782098706298372 -0.151521949677626 -0.022950931584599 "CAN_vpd_kPA_mean" NA 0.0337866641120897 TRUE
"215" "fixed" "cond" "energy_tot:Slope_30" -0.0433843926914482 0.0330591972034435 -1.31232444709605 0.189410686909307 -0.108179228568005 0.0214104431851083 "CAN_vpd_kPA_mean" NA 0.375345948370736 FALSE
"216" "fixed" "cond" "energy_tot:foliage_height_diversity" -0.0212766337463342 0.0466957903241194 -0.455643508732827 0.648646350763089 -0.112798701011242 0.0702454335185738 "CAN_vpd_kPA_mean" NA 0.800614924370442 FALSE
